image_001.jpg,223.08936,290.36108,-492.36407,211.73839,260.33948,-522.9499,216.95778,254.73314,-523.0468,222.8224,248.07475,-523.2231,200.60654,267.6952,-469.73804,197.99194,267.49677,-469.87906,195.25151,267.16815,-470.1142,265.39804,213.30348,-567.4964,230.51517,235.04654,-337.87433,265.44943,298.22263,-501.11688,250.32765,302.66418,-434.30652,493.37027,264.4065,-587.1285,350.17316,292.80923,-160.992,635.7499,477.97867,-588.8908,369.4192,482.40164,-52.51748,603.5949,696.03455,-559.91315,354.48523,658.57745,-86.42063,589.7923,717.04297,-636.7823,305.32626,676.1993,-97.91142,564.0953,710.64154,-612.32666,321.32574,678.04144,-163.60403,570.6521,700.96173,-553.1406,347.45245,675.2647,-116.25698,765.0449,375.99744,-121.69909,683.20123,398.52985,121.39176,946.9413,483.101,115.4508,888.0016,473.60364,353.31128,1099.0198,527.62384,399.3414,1026.557,501.31885,642.8478,1128.0953,518.0647,420.38492,1061.8134,492.52954,672.76764,1082.9279,613.144,326.34067,1032.0669,576.5933,630.64276
image_002.jpg,317.76416,122.76478,-575.78314,323.136,112.35849,-567.1829,326.68323,110.88323,-567.2361,329.7553,109.33274,-567.3307,312.016,113.596275,-566.1483,308.67853,112.65478,-566.1986,305.59515,111.49086,-566.2587,335.5675,102.24213,-472.06287,301.16803,105.14723,-468.07422,324.98026,127.440384,-536.673,313.2849,129.19472,-535.41187,367.30142,135.93494,-386.6005,283.56244,141.69496,-368.92038,382.5598,218.61053,-412.01767,277.8979,221.26997,-375.58185,395.83246,304.43832,-458.76077,267.86932,303.83694,-430.67746,407.2074,314.60986,-501.43558,257.40186,312.88153,-471.18094,396.884,315.28513,-517.8292,265.781,314.7241,-493.27274,390.27255,312.7033,-468.99597,271.6508,312.379,-443.61334,351.71768,198.57335,-6.9159822,310.81766,200.18733,6.8018165,350.2982,234.29291,254.7313,318.52045,236.34749,257.1428,347.14542,255.82755,555.736,330.8224,257.3607,559.5458,345.664,252.52179,583.35364,331.1035,261.71954,587.8029,347.41766,286.06845,512.1791,328.55176,288.3069,515.32306
image_003.jpg,319.2262,135.30464,-454.00793,324.41803,124.38806,-449.50677,327.78906,122.73902,-449.54108,330.76523,120.96512,-449.5977,312.35223,125.984795,-448.60663,308.87152,125.03593,-448.6698,306.03226,123.821365,-448.74237,337.33124,114.33434,-373.51514,300.71667,116.89794,-370.13782,326.5713,139.83273,-421.33344,314.54352,141.6671,-420.34677,367.2592,143.3043,-298.76154,283.75922,149.15364,-292.81372,387.98303,222.83311,-301.71597,273.03717,225.71638,-303.3911,395.5816,306.94968,-319.1254,265.93073,304.99527,-338.68814,406.55362,315.50226,-346.74734,255.66748,313.89523,-369.06967,397.16614,316.8903,-360.29935,266.42578,315.36865,-384.1579,390.93176,314.2017,-326.34274,271.718,313.0419,-347.38428,352.45822,208.31268,-4.729231,313.3975,211.40627,4.6079283,348.46164,242.82135,221.17058,322.69717,244.73038,217.2866,343.39484,255.60016,459.76233,330.55927,254.92654,467.2035,341.9107,252.27682,482.31125,330.39526,254.66125,491.82678,345.26547,281.1218,430.3487,333.72766,284.22205,442.94525
image_004.jpg,319.77585,131.02565,-537.6455,324.70947,120.30878,-529.904,328.02524,118.63626,-529.96,331.12326,116.82483,-530.03656,314.09866,121.69163,-530.08386,310.6612,120.94383,-530.1405,307.85184,120.02012,-530.21313,337.39633,108.98942,-437.873,303.28308,112.90203,-439.64288,325.9268,135.18259,-498.99863,315.15033,136.86319,-499.50153,366.67255,139.94914,-356.87396,282.39062,145.58035,-347.2832,384.4924,221.79521,-378.03018,274.16125,223.81174,-359.62302,394.747,306.8026,-420.56268,266.4589,305.10165,-409.59537,406.8357,315.7075,-459.62103,256.9186,314.03372,-448.62537,397.56717,316.76376,-475.25922,266.11615,315.55466,-467.2696,390.96713,314.0823,-430.09302,271.27396,313.22772,-420.8383,351.64594,206.2331,-6.6983995,312.53897,207.44238,6.5782523,349.52103,242.42146,242.5823,320.34598,243.48216,248.48491,345.18915,261.14926,533.702,331.93265,260.67596,542.3306,343.95145,258.99957,560.3649,331.73407,262.79022,570.3029,346.08215,291.59656,495.6996,331.3404,292.5281,506.05414
image_005.jpg,319.72357,131.83238,-535.58484,324.93594,120.646065,-528.93646,328.20404,119.1585,-528.987,331.24667,117.56592,-529.0542,313.80707,122.72767,-528.2854,310.3399,122.388145,-528.34546,307.5677,121.78978,-528.42474,338.0574,110.19669,-441.24332,303.0287,114.97176,-438.92175,326.29,136.3989,-498.5333,315.49713,138.86623,-497.84952,367.02658,137.71445,-359.5896,281.32413,147.80199,-348.58032,387.4272,222.88536,-381.18527,272.64703,224.97502,-362.8043,395.0708,306.17474,-420.06293,267.10297,306.00616,-410.2981,406.609,315.26318,-458.24332,256.0421,314.27994,-448.22784,397.1381,317.28482,-471.7204,266.6942,316.1159,-464.41946,390.57486,314.367,-428.38898,272.40387,313.76804,-420.09845,352.14325,203.30563,-5.8306394,311.20145,202.40031,5.7107253,349.36356,240.42508,232.56117,320.46567,244.03821,233.71745,343.5913,257.67676,530.56,330.5437,257.52307,539.5021,346.34302,260.45187,558.07153,330.88467,253.00885,568.8252,346.16412,286.09653,494.5063,332.39017,287.01663,507.06006
image_006.jpg,319.4822,129.08994,-445.99854,324.3965,117.77286,-440.61478,327.76324,116.25433,-440.64996,330.6512,114.68462,-440.71445,312.7372,118.94004,-438.69336,309.44162,118.180855,-438.7476,306.59033,117.36105,-438.80353,336.83298,108.205055,-367.9831,303.0261,110.993126,-359.78946,326.9841,134.03505,-415.50742,315.85553,135.71022,-413.13733,368.4768,141.7925,-300.41702,283.6981,149.79698,-285.28214,384.83533,221.83958,-313.79236,273.44272,224.11736,-292.6444,395.12726,306.50687,-341.19116,267.27264,305.31152,-329.0031,407.84604,315.59146,-372.9111,258.32434,313.55807,-359.5234,399.18512,316.42023,-386.43173,267.98376,314.8018,-374.57947,393.0449,313.8119,-348.93442,272.7719,312.5682,-337.75766,350.54193,209.3634,-7.2725525,312.36578,210.55899,7.1493635,349.14136,242.51552,213.71461,318.79785,242.86087,222.0906,342.71198,260.21103,458.04785,330.5486,260.6488,469.41583,341.0533,257.22812,480.27066,330.0461,262.0368,492.72015,344.00476,289.64313,421.96448,329.21838,291.25323,435.8992
image_007.jpg,323.0097,129.77058,-439.63467,328.07257,118.70369,-433.88736,331.44318,117.14712,-433.9228,334.45392,115.58541,-433.9895,317.20255,120.07476,-433.11813,313.75186,119.173294,-433.17978,310.857,118.11145,-433.2334,340.76633,108.658936,-358.74118,306.31775,111.42958,-355.68692,329.8955,134.45183,-408.11118,318.78958,135.78279,-407.1954,371.6973,144.43143,-291.48557,285.66113,149.7243,-283.7054,386.61026,222.06248,-302.14575,276.40945,224.23503,-291.15118,395.3191,306.39813,-328.04538,267.88632,304.83734,-327.12543,409.23544,315.90866,-358.3157,257.27823,312.93143,-357.88654,399.88745,316.54974,-371.98193,265.83167,314.42352,-373.15842,393.67883,313.62225,-335.8345,271.7058,312.44254,-336.065,352.80414,212.98866,-4.3253145,313.57108,213.4229,4.170753,350.07556,244.46132,223.06389,320.0352,243.98537,225.19675,344.78113,259.60605,462.4421,329.88416,259.4098,467.78943,342.71826,254.51608,484.96973,330.1143,253.42653,491.10614,345.3292,287.01,433.01205,331.30038,289.51855,439.84787
image_008.jpg,249.65887,109.14111,-391.20493,255.28368,96.61757,-380.17508,258.5158,95.333725,-380.23328,261.7273,93.938416,-380.31204,245.056,97.50419,-382.37164,241.11497,96.66028,-382.43762,237.62222,95.67255,-382.49017,266.78302,89.532875,-304.64902,231.22517,91.305595,-313.90002,253.99123,116.79819,-362.4554,243.92703,116.34018,-364.9319,288.15088,143.47116,-243.29713,199.9621,147.14804,-266.62384,308.46326,227.33923,-255.32953,181.12483,229.21289,-283.68848,328.8363,310.86746,-283.57382,159.22191,313.6693,-316.34622,341.0642,319.388,-308.5874,148.05954,323.1356,-345.69815,332.3937,322.3028,-324.95776,158.53389,325.1333,-357.9771,325.4619,319.66907,-292.62234,163.9775,323.10672,-323.7,261.67377,208.39307,2.5505035,218.79453,208.87653,-2.6579885,254.19559,245.63812,193.45924,222.85156,244.56178,174.82129,244.20659,268.87347,399.14264,229.57564,268.94348,384.68103,242.67572,269.5335,417.69452,229.4561,269.20612,403.54318,241.19078,295.68304,366.05383,228.47952,297.48212,347.61658
image_009.jpg,246.1891,114.16208,-419.17877,251.98248,104.238945,-410.13638,255.3592,102.803024,-410.19196,258.62515,101.09323,-410.2814,241.78482,105.005974,-411.78247,238.09015,104.27103,-411.84882,234.77576,103.41623,-411.88855,264.33844,95.059525,-333.22812,228.38376,98.91804,-339.67322,251.28064,121.50158,-388.66034,240.26556,121.58945,-390.3383,288.43423,144.37823,-264.5153,199.33762,146.01328,-281.96716,308.32867,227.72144,-280.20602,179.47308,226.5767,-298.09726,328.85303,310.62134,-312.59958,158.25279,313.39148,-333.213,341.32397,319.73984,-339.3327,146.81001,323.1608,-363.23386,332.46786,322.4878,-356.16153,157.26318,324.99414,-375.96704,325.70908,319.6519,-322.03256,162.62508,322.52902,-340.77643,262.08603,205.34642,1.8105384,217.62335,206.36232,-1.926268,254.91537,243.28284,197.72693,222.49454,242.65399,185.11452,244.80283,267.88293,408.10095,231.24466,269.5584,392.80768,243.13582,268.84042,427.54556,231.26872,269.70096,411.65503,242.34702,295.64212,377.20084,230.3836,298.65582,355.375
image_010.jpg,247.63618,110.911995,-414.63443,253.21884,100.32768,-404.91418,256.24957,98.98916,-404.97372,259.14636,97.50705,-405.06012,243.0209,101.13123,-406.65866,239.0948,100.27892,-406.72736,235.55762,99.248436,-406.77386,263.91318,91.9113,-327.27594,228.8364,95.44008,-334.03497,252.14407,118.760574,-384.052,241.12976,118.74752,-385.86478,287.23984,142.61249,-260.7151,198.74152,146.25598,-280.28113,307.61606,229.26857,-276.41464,180.83797,227.57129,-295.99023,329.4546,311.5929,-310.04312,158.49527,312.98492,-331.68796,340.3949,321.04492,-336.98694,146.92363,323.14655,-362.2985,333.15152,324.18713,-354.8333,157.82858,324.69278,-375.52603,326.8971,321.29727,-319.909,162.6088,322.32462,-339.50046,260.8567,209.45175,1.7379024,218.02657,209.18794,-1.851302,253.9323,247.0955,201.59543,224.11823,247.66441,187.13501,243.29427,270.4895,418.74274,232.26302,271.8039,404.67633,242.8935,271.59927,438.7326,232.85245,272.18488,424.61908,242.60641,296.82297,386.21927,231.55301,299.44592,368.3862
